NAME	W32_WT1	W32_WT2	W32_WT3	W32_KO2	W32_KO3
P2RX3	5.513240062	5.666665418	5.890190624	5.440429153	5.48879195
P2RX4	10.18941451	9.809514472	9.701155069	9.626735715	9.568385214
P2RX5	3.371554227	1.600518125	2.328073247	6.314033621	6.143431616
P2RX6	0	0	0	0	1.259301073
P2RX7	10.65770037	10.29704794	10.35085718	10.21061161	10.32798408
P2RY1	9.307613137	9.482669816	9.577522893	9.012278475	9.141573445
P2RY10	4.860461303	5.804210926	5.622230931	5.541229565	5.511009939
P2RY12	4.911153966	5.482177868	5.433764034	4.664179263	3.831986209
P2RY13	6.224211043	6.881052967	6.82778856	5.702276082	4.498497266
P2RY14	7.273842293	7.681368188	7.53901743	6.79427037	6.78676752
P2RY2	10.026526	9.411253819	10.129204	10.99248817	10.50376923
P2RY4	2.041472751	3.342888803	1.003843787	2.514452048	3.226937666
P2RY6	5.726402368	5.30808118	6.592560098	5.332053255	4.542305039
P3H1	9.504107622	9.134364914	9.212235526	9.040534579	8.949547454
P3H2	7.712980365	7.389453291	7.207297615	6.804446514	7.49824982
P3H3	7.554583747	7.695583167	7.53901743	7.852940544	7.842870618
P3H4	3.751316136	2.827324377	4.00719872	4.52342152	4.952643171
P4HA1	9.242295678	9.205625609	9.629719462	8.981216882	8.895681074
P4HA2	9.460098047	9.256852318	9.369609497	9.181893011	9.449752249
P4HA3	3.371554227	2.827324377	3.70752796	2.864943753	3.427147819
P4HB	14.67261634	14.95002952	15.05450273	15.00191158	15.00238177
PA2G4	10.04082491	10.00481544	10.04109305	10.0552326	10.43933779
PABPC1	13.53506432	13.38301835	13.23393821	13.42890493	13.48424498
PABPC4	11.19072152	11.24242983	10.88955201	11.35551895	11.30375492
PABPC4L	1.027780542	2.017488337	0	1.362480358	1.259301073
PABPC5	0	0	1.003843787	1.362480358	1.921282022
PABPN1	10.62010267	10.27355045	10.52435708	10.78973619	10.77101745
PACRG	4.051657297	2.017488337	1.003843787	1.747130845	1.627931827
PACS1	7.669470541	7.702638477	7.600094723	7.992994335	7.834085319
PACSIN1	2.630970595	3.342888803	2.328073247	5.120280441	4.406676985
PACSIN2	10.4906675	10.79804487	10.54780026	10.20197713	10.37416818
PACSIN3	9.786291732	9.266406878	9.450609854	9.766027278	9.890992513
PADI1	0	0	0	0	3.966695598
PADI2	3.371554227	4.021827497	3.006719921	4.311446725	5.245481665
PADI3	0	0	1.003843787	0	0.762900456
PADI4	1.621885605	2.604380965	3.006719921	2.514452048	4.308613185
PAF1	9.808190408	9.634266266	9.562256029	9.448412218	9.472574876
PAFAH1B1	11.98797531	11.84981312	11.89527676	11.98012033	11.90827984
PAFAH1B2	9.510286527	9.562398772	9.477308377	9.652314249	9.843631555
PAFAH1B3	5.936763742	5.41503868	5.562103288	5.923819708	5.696928764
PAFAH2	6.712712965	6.380541449	6.382624535	6.804446514	7.013790109
PAG1	6.726932068	6.709547378	7.147174406	7.080481476	6.612778896
PAGR1	7.358475169	6.988870586	6.82778856	7.448117849	6.933813105
PAH	14.99148842	15.39153816	15.2421204	14.1217798	13.98535544
PAICS	11.7353793	11.41718909	11.4778251	11.33372736	11.32468145
PAIP1	10.57168432	10.54681726	10.63702915	10.57916921	10.54607533
PAIP2	10.4906675	10.50807777	10.57942497	10.40704517	10.43498672
PAK1	8.321647438	7.856059752	8.554551346	9.299879054	9.237968495
PAK1IP1	7.152674103	6.917894753	6.483324755	7.708691438	8.145901483
PAK2	10.80989248	10.82577443	10.89184383	10.6229509	10.79724448
PAK3	0	0	0	1.747130845	1.259301073
PAK4	8.340265364	8.461996314	7.926508956	8.188265913	8.488667397
PAK6	1.621885605	2.017488337	1.590085277	3.269329082	2.862369745
PAK7	0	0	0	0.836436669	0.762900456
PALB2	5.480044633	6.045283614	5.622230931	6.299717198	5.735181059
PALD1	12.22932609	11.81970976	12.15265249	11.85597301	11.94444316
PALM	6.609050504	6.3449105	6.546753835	7.578361427	8.080550027
PALM2	9.30997642	8.100001085	8.818231941	9.547161078	9.967297826
PALMD	10.28019856	10.66259722	10.89869752	10.5931777	10.79667937
PAM	10.63242972	10.11864691	10.53123411	10.54392075	10.57206532
PAM16	8.796377045	8.706209404	8.655116691	8.300369638	8.416938823
PAMR1	6.031458763	6.067315303	6.136850987	7.319203651	6.974355735
PAN2	9.324075389	9.419841519	9.473232934	9.358033623	9.081599018
PANK1	12.39793387	12.39395404	12.60526316	12.28180393	11.8948775
PANK2	8.723788533	8.656208037	8.690653313	8.53845825	8.62733205
PANK3	11.7722682	12.02502539	12.23589321	12.04834009	11.54995856
PANK4	8.514314434	8.600639385	8.647903105	8.456941276	8.480245908
PANX1	7.293083313	6.929969202	6.292981409	6.930591721	7.196251279
PANX2	7.099021205	6.482440261	6.902430777	7.253870413	7.013790109
PANX3	0	1.600518125	1.590085277	0.836436669	1.259301073
PAOX	9.012029618	9.227803006	9.136946703	8.832517513	8.629872298
PAPD4	10.22366143	9.825761503	9.976336511	10.21919472	10.04072405
PAPD5	10.93535639	10.9421223	11.02239159	10.60414174	10.67896
PAPD7	10.26566201	10.50606281	10.56991472	9.953737963	9.252877038
PAPOLA	11.85955554	11.51361247	11.60665786	11.71136657	11.73004017
PAPOLB	1.027780542	2.017488337	0	0.836436669	1.259301073
PAPOLG	7.782701948	8.336081349	8.035554019	8.036812279	8.004286931
PAPPA	2.366123762	2.604380965	3.176751336	3.146711146	4.203394434
PAPSS1	6.754956629	6.530811932	6.961811919	7.625040902	7.87748641
PAPSS2	11.87719378	11.8201153	11.64927518	11.60003164	11.03429781
PAQR3	9.349570991	9.18562203	9.471190887	9.254207203	9.416298973
PAQR4	6.183547618	5.192554616	5.466934946	6.255895261	6.317404561
PAQR5	1.621885605	2.827324377	2.813938014	3.382336896	4.089893894
PAQR6	3.509550417	3.02038256	1.003843787	4.832748346	4.584821688
PAQR7	10.23240914	10.04700317	10.31031022	10.66683805	10.52029327
PAQR8	4.753397542	4.929391901	4.865394297	7.223855837	7.147444495
PAQR9	11.91649639	10.86324946	11.75208854	12.22279902	11.56960805
PARD3	11.01935007	11.15576044	11.02169413	10.82452793	10.95193251
PARD3B	9.671516284	10.13568964	10.03280957	10.06054925	10.01860134
PARD6A	3.371554227	3.721933896	3.70752796	3.146711146	3.517714198
PARD6B	7.925170165	7.09991558	6.877976633	7.915306398	7.864602623
PARD6G	6.05419224	6.432390319	5.592480331	6.270650968	6.571090128
PARG	10.29339627	10.32131522	10.41281318	10.2086973	10.12417036
PARK2	7.505938741	8.136929815	7.846847711	7.129873127	7.376472685
PARK7	11.20539444	11.12195056	10.88495742	10.60268467	10.47155917
PARL	8.852576405	8.754535702	8.808560091	8.753309067	8.848476324
PARM1	3.371554227	3.190628783	3.814485252	8.928689061	7.203090819
PARN	8.506093051	8.868710855	9.032802225	8.604009624	8.672385915
PARP1	10.52463997	10.29821283	10.18384389	10.25488187	10.23343655
PARP14	12.43819038	11.69833885	11.96259872	12.52427249	12.53132316
PARP16	9.613385326	9.443197466	9.904001729	9.717040148	10.02537032
PARP2	8.147595558	7.911916832	7.914536051	8.049702284	7.927900915
PARP3	8.934504828	8.899738818	9.002015783	9.446788974	9.804815338
PARP6	7.769024585	7.142045977	7.96764854	7.735530767	7.71950186
PARP9	11.71590683	11.11138608	11.73517017	11.35811196	11.25768737
PARPBP	3.509550417	4.269983026	2.005761846	3.762364685	2.862369745
PARS2	7.283494879	7.023090631	6.890255518	7.238941178	7.289174311
PARVA	9.542801055	9.513086842	9.118799183	9.483669163	9.51579198
PARVB	8.501964723	8.534960396	9.134368135	8.57160621	8.677306142
PARVG	7.214529899	7.506957797	7.531197701	7.441612556	7.118795195
PASK	5.007489564	5.607752486	6.007557714	5.923819708	5.97782909
PATE2	1.027780542	0	1.590085277	0.836436669	0
PATE3	0	0	0	0	1.259301073
PATE4	2.041472751	0	2.328073247	2.050514694	0.762900456
PATL1	9.706020758	9.486762664	9.573721296	9.723758038	9.918264751
PATZ1	6.639436126	7.530938786	7.095083898	7.208611089	7.1545188
PAWR	9.562756695	9.342906983	9.421294061	9.43373685	9.582879024
PAX1	0	1.011682414	0	1.747130845	1.259301073
PAX2	0	0	0	1.362480358	0.762900456
PAX4	0	0	0	0	0
PAX5	0	2.017488337	2.005761846	2.050514694	2.373339817
PAX6	1.621885605	3.342888803	3.466412722	2.514452048	1.259301073
PAX8	3.958322349	4.829801235	5.051839431	5.766148143	5.297537349
PAX9	3.635491726	2.340574818	3.466412722	4.192506288	3.517714198
PAXIP1	8.727329215	8.771410152	8.519409035	8.601093749	8.546280269
PBDC1	7.321472083	7.63786305	7.320512157	7.970575973	8.477427785
PBK	3.509550417	2.604380965	2.005761846	4.062871762	3.330512982
PBLD1	12.51061071	12.2723797	12.34194916	10.96553449	10.82964794
PBSN	4.696730815	2.017488337	3.006719921	1.747130845	2.164945075
PBX1	9.293351565	8.804578236	8.808560091	8.844895439	8.524602921
PBX2	9.307613137	9.110691394	9.255592279	9.574176581	9.380543909
PBX3	6.900056644	6.637745259	6.311361181	7.05513672	7.096928574
PBX4	1.621885605	0	2.005761846	1.747130845	2.373339817
PBXIP1	10.30173239	10.38300298	10.33185193	10.28153499	9.823799398
PC	14.1077709	13.48960037	13.68054405	14.34978105	13.8444162
PCBD1	12.59054553	12.69348108	12.74977511	12.35740521	12.21106851
PCBP2	11.97388552	11.82900841	11.83620846	11.73083882	11.7267808
PCBP3	5.301542	5.953629845	5.707969821	6.537905085	6.702394493
PCBP4	9.254616737	8.172936823	8.177575774	8.41438785	8.77464046
PCCA	10.53376801	10.41449739	10.38379699	9.645254471	9.616569161
PCCB	11.82733537	11.8334345	11.75376951	11.4939945	11.31642608
PCDH11X	5.577423804	5.953629845	6.095027594	6.115827861	5.046898776
PCDH12	7.464109488	7.432526128	7.782429455	7.368048698	7.14033533
PCDH15	1.027780542	2.827324377	2.005761846	1.362480358	1.259301073
PCDH17	3.048270431	4.269983026	3.814485252	6.632330622	5.844204752
PCDH18	8.209664856	8.445268451	8.519409035	8.199876491	9.143352497
PCDH19	2.854656215	3.721933896	3.466412722	4.792416398	5.016159417
PCDH20	5.808923393	4.481652938	4.530906366	4.421323801	4.453317489
PCDH7	6.098611942	5.855755958	6.095027594	6.597641237	6.10011933
PCDH8	1.027780542	0	0	0	0.762900456
PCDH9	2.366123762	2.017488337	0	2.301052506	3.602929464
PCDHA1	2.366123762	2.827324377	0	2.050514694	0
PCDHA10	1.027780542	2.827324377	1.590085277	3.382336896	2.164945075
PCDHA11	0	3.02038256	2.813938014	2.700315487	3.226937666
PCDHA12	2.041472751	1.011682414	2.328073247	2.700315487	0.762900456
PCDHA13	2.366123762	2.827324377	2.328073247	1.362480358	1.627931827
PCDHA2	0	3.190628783	2.328073247	0	0
PCDHA3	0	2.340574818	1.590085277	1.362480358	1.259301073
PCDHA4	3.858528868	4.929391901	3.466412722	4.983665787	4.089893894
PCDHA5	1.621885605	3.190628783	2.328073247	3.146711146	3.517714198
PCDHA6	2.041472751	3.342888803	2.005761846	3.382336896	2.164945075
PCDHA7	1.621885605	2.017488337	2.813938014	3.146711146	2.555396783
PCDHA8	1.027780542	2.604380965	2.328073247	2.050514694	1.921282022
PCDHA9	1.027780542	2.017488337	1.590085277	1.362480358	2.164945075
PCDHAC1	1.621885605	2.340574818	1.003843787	1.747130845	2.555396783
PCDHAC2	6.162777872	6.289757701	6.622309069	3.993407376	3.226937666
PCDHB10	3.218948757	2.604380965	3.006719921	3.920428409	3.759600815
PCDHB12	2.854656215	3.342888803	2.005761846	4.062871762	5.297537349
PCDHB2	3.048270431	2.827324377	1.590085277	3.382336896	2.994396372
PCDHB20	3.048270431	5.110054719	4.530906366	4.253201889	4.851796438
PCDHB21	3.371554227	5.34462186	5.499360291	3.843560176	4.453317489
PCDHB3	2.630970595	2.827324377	1.590085277	3.269329082	3.115347237
PCDHB4	2.041472751	1.011682414	1.003843787	3.920428409	2.373339817
PCDHB5	3.048270431	1.011682414	0	4.062871762	3.683390836
PCDHB6	2.366123762	3.02038256	2.328073247	3.4871321	4.029609405
PCDHB8	3.858528868	2.604380965	2.591363134	3.382336896	3.226937666
PCDHB9	2.041472751	2.340574818	2.591363134	4.253201889	3.683390836
PCDHGA1	2.630970595	4.344044406	4.399630119	2.514452048	1.921282022
PCDHGA10	4.807922358	6.212779289	6.05195546	5.905027709	6.506207347
PCDHGA11	4.637746989	6.3267595	5.329414018	5.303637646	5.596610579
PCDHGA12	4.374261813	5.41503868	5.399812462	4.910179564	5.596610579
PCDHGA2	3.751316136	4.607271322	4.399630119	3.993407376	4.780423032
PCDHGA3	3.048270431	4.929391901	4.177176911	4.311446725	4.498497266
PCDHGA5	4.637746989	6.089015595	5.499360291	5.680341155	5.961787381
PCDHGA7	4.911153966	6.737296638	6.365135983	6.562097158	6.692707709
PCDHGA8	4.139319119	6.498745021	5.840433035	6.195315277	6.56047695
PCDHGA9	4.911153966	6.192875338	6.15731663	6.082764701	6.114701716
PCDHGB7	4.807922358	6.398032268	6.116090842	5.49170954	6.040269566
PCDHGB8	4.444779947	6.045283614	5.735453336	5.589106089	5.637578662
PCDHGC3	8.881465772	9.297029294	9.250838708	9.467750009	9.511665806
PCED1A	8.014821281	7.965691652	8.351949707	8.091855719	8.208420479
PCED1B	6.698352324	7.440988501	7.16749515	7.48654539	6.795844818
PCGF1	6.973453122	7.162658613	6.877976633	7.088831741	6.426627787
PCGF2	7.109912597	6.398032268	6.546753835	6.814551382	7.147444495
PCGF3	8.043508306	7.81106909	8.024456083	7.910603582	8.050526801
PCGF5	7.85569396	8.457832497	8.412796236	8.321781734	8.290989342
PCGF6	8.178963983	7.449401525	7.658690956	7.185437603	7.514836839
PCID2	7.464109488	8.023180812	8.089798146	7.966050192	7.724264257
PCIF1	8.741405686	8.794707632	9.170055325	9.195489281	9.055382286
PCK1	17.10306498	16.80885096	16.86964865	15.56585412	15.27871826
PCK2	7.30260844	7.887358055	6.802024243	8.394316311	8.672385915
PCLO	6.639436126	6.737296638	7.762529412	8.363675502	7.243460805
PCM1	10.63148521	10.93014956	10.87417947	10.70604091	10.62204367
PCMT1	8.979737621	9.17551526	9.246069422	9.301676194	9.492252737
PCMTD1	11.25407209	11.54240791	11.41121921	11.23561107	10.95396131
PCMTD2	10.25466266	10.55658514	10.7440748	10.20005132	9.733382193
PCNA	8.769153173	8.674265254	8.640653269	8.598171969	8.691966936
PCNP	9.774360995	9.511078871	9.513478381	9.493137016	9.5144179
PCNX	11.78718778	11.73493108	11.48290145	11.61130624	11.52595217
PCOLCE	7.720106116	6.817478873	6.735525577	8.144876029	8.091649588
PCOLCE2	1.621885605	2.604380965	2.591363134	4.253201889	5.48879195
PCP2	0	0	1.590085277	0	1.259301073
PCP4	0	0	0	0	0.762900456
PCP4L1	8.514314434	7.887358055	5.25540336	8.370541031	9.524009093
PCSK1	7.546589299	8.242362042	8.246056744	6.688354709	7.203090819
PCSK1N	5.446067374	6.17269294	5.865526332	6.115827861	6.44981623
PCSK2	0	1.600518125	0	0	0
PCSK4	6.912551637	6.709547378	6.694103545	7.333328939	7.096928574
PCSK5	8.60948146	8.774761486	8.765882891	9.014471778	8.699241839
PCSK6	10.86397031	11.00554018	10.8118041	11.58866823	11.30096821
PCSK7	9.552813378	9.72368296	9.513478381	9.669118085	9.832647364
PCSK9	10.58638121	10.84662549	11.03142804	10.29061273	9.348514391
PCTP	9.099328075	8.874970063	9.26033024	9.525793597	9.365380409
PCYOX1	11.0011841	10.77061139	10.72191832	10.87186847	10.78703843
PCYOX1L	3.858528868	3.480602505	3.9140574	3.993407376	4.453317489
PCYT1A	9.862330885	9.677878376	9.929510403	9.402256432	9.2144668
PCYT1B	1.027780542	2.017488337	1.590085277	1.362480358	2.994396372
PCYT2	12.36194169	12.41880084	12.68913424	12.17065012	11.89461346
PDAP1	10.29697479	10.29937678	10.28844197	10.2788005	10.35126093
PDC	0	2.017488337	1.003843787	0.836436669	0.762900456
PDCD1	0	2.017488337	0	4.871983371	4.308613185
PDCD10	9.333398731	9.639790425	9.583206571	9.347632939	9.518536221
PDCD11	10.18684506	10.2794608	10.0188972	10.29783401	10.68018604
PDCD1LG2	1.027780542	0	1.003843787	1.362480358	1.921282022
PDCD2	8.293262153	8.30396753	8.454738646	8.440722771	8.228672245
PDCD2L	7.065844824	6.777944731	6.926477315	6.752832454	6.78676752
PDCD4	10.46756646	10.406958	10.50851395	10.63155003	10.37643903
PDCD5	10.34270541	9.727146882	9.438118814	9.417253867	10.13225555
PDCD6	9.665991974	9.693898913	9.874947901	9.497847744	9.735742556
PDCD6IP	12.50340103	12.63935662	12.64927638	12.42841902	12.42271425
PDCD7	8.713114046	8.921068049	8.890304186	8.513863092	8.562327171
PDCL	8.05482528	7.953913715	8.408534142	8.453712128	8.428657755
PDCL3	7.949627088	7.930065396	7.950160739	8.586425316	8.77464046
PDDC1	10.93612156	10.4123473	10.11880611	10.08996573	9.78329798
PDE10A	3.218948757	2.827324377	2.005761846	3.584827917	4.584821688
PDE11A	3.048270431	3.721933896	5.622230931	0	1.259301073
PDE12	8.748392749	8.51505996	8.62236767	8.479345172	8.488667397
PDE1A	6.497358908	6.110394314	6.607511262	7.388486433	6.966337843
PDE1B	3.218948757	0	2.591363134	1.747130845	2.994396372
PDE1C	0	0	1.003843787	2.301052506	2.164945075
PDE2A	10.10755343	10.19942419	9.972010563	9.638159976	9.903643792
PDE3A	6.949400145	6.905718394	7.073709407	7.692344855	7.705119611
PDE3B	11.12177299	11.3264718	11.0984479	10.63511793	10.22841683
PDE4A	4.300118853	4.929391901	5.788897849	6.677322587	5.912563426
PDE4B	9.012029618	8.652569313	8.60384733	8.748046371	8.943433768
PDE4C	5.446067374	5.880853923	6.029927368	4.832748346	4.147760049
PDE4D	8.68060836	8.893586381	8.902479037	8.663919817	8.652535469
PDE4DIP	11.18879661	11.03588435	11.14786467	10.7475068	10.87959882
PDE5A	6.429424918	5.34462186	6.274364456	7.975087601	8.551649093
PDE6A	2.041472751	2.340574818	2.328073247	1.362480358	1.627931827
PDE6B	1.027780542	2.827324377	3.592001638	4.192506288	3.330512982
PDE6C	3.509550417	5.448998798	5.094914978	7.121757721	6.80486536
PDE6D	6.861908933	6.546582006	6.775791435	7.05513672	6.663250891
PDE6H	0	1.600518125	0	1.362480358	1.627931827
PDE7A	6.924939342	7.131628158	7.546795004	6.976316184	6.731070609
PDE7B	6.098611942	6.192875338	6.592560098	6.179764296	5.218732091
PDE8A	10.72654419	10.73320259	10.8389804	10.31750817	10.14917693
PDE8B	5.007489564	6.212779289	6.236393954	6.804446514	6.114701716
PDE9A	1.027780542	1.011682414	1.590085277	3.012695412	3.115347237
PDGFA	6.098611942	5.929776794	6.217027249	6.911888299	7.104254335
PDGFB	4.860461303	5.066965413	5.177389652	6.195315277	6.643273478
PDGFC	7.796250861	8.162740479	7.274414179	7.290531279	7.63603898
PDGFD	4.576248463	4.880455753	4.255201818	6.44988778	6.157584827
PDGFRA	10.25588896	9.859296087	10.31259298	10.77169641	10.29074473
PDGFRB	9.979793179	8.817634862	9.281460589	11.20232694	11.12577532
PDGFRL	3.858528868	5.151894303	3.70752796	4.062871762	4.256962825
PDHA1	11.63763108	11.42360824	11.84333096	11.23936653	11.11629555
PDHB	11.36221573	11.68993173	11.70507706	11.20904548	11.29497849
PDHX	9.049283783	9.031654786	8.984942091	9.055523245	9.197442345
PDIA3	13.45551046	13.63140843	13.68264139	13.53708026	13.40674655
PDIA4	12.77676829	13.00786461	13.21773903	13.14018087	13.18394418
PDIA5	8.307524605	10.96136855	10.48745226	7.919993934	7.980599089
PDIA6	12.21363411	12.42254464	12.56967996	12.30528393	12.1319633
PDIK1L	8.534665228	8.313216081	8.32506597	8.282280218	8.405123917
PDILT	1.621885605	3.828976088	4.651227238	1.362480358	4.705334005
PDK1	10.26809496	10.93614835	11.10438902	10.26597053	10.18070417
PDK2	12.18559475	12.47241551	12.39784489	11.92142854	11.30256127
PDK3	5.545688836	5.905522725	5.53107285	6.423721149	6.712016669
PDK4	12.18912962	13.39599786	12.87147544	11.94949757	11.83669246
PDLIM1	9.684324669	9.674293967	9.59450719	10.13501289	10.3232833
PDLIM2	5.961026552	6.23241237	6.292981409	7.129873127	7.182474151
PDLIM3	5.608475696	2.017488337	3.9140574	5.589106089	6.49510408
PDLIM4	4.300118853	4.880455753	4.00719872	6.255895261	6.623015543
PDLIM5	10.1156816	10.00909016	10.15741774	9.994307787	9.940945294
PDLIM7	7.214529899	6.592883583	6.274364456	7.461041092	8.356872272
PDP1	6.639436126	6.988870586	6.17749601	6.513300414	7.14033533
PDP2	9.142399805	9.740919995	9.421294061	9.756886124	8.570284182
PDPK1	9.713180882	9.645293512	9.620536078	9.51653833	9.625506753
PDPN	5.223460462	1.600518125	2.328073247	5.019051273	5.48879195
PDPR	9.821503142	9.515092023	9.515461482	9.482085129	9.369946217
PDRG1	7.842694428	8.110648958	8.046567235	8.08352299	8.145901483
PDS5A	11.13115875	11.22783235	11.17885084	10.96553449	10.90917805
PDS5B	10.11972858	10.09605209	10.05887908	10.05948749	9.881430713
PDSS2	8.691525168	8.415519706	8.511482004	8.472979482	8.399179981
